#timestamp_kf,x,y,z,qw,qx,qy,qz
1664954591452126503,10.91562183963346655,0.90219148858205522323,0.12433001575358162971,0.99855119428072891541,-0.00035684270941572989204,-0.013336828344722424441,-0.052129781065030481035
1664954591652126551,11.17069987347539417,0.87122236306748546131,0.12748802072379755712,0.9980413294225262133,0.00053603235584660552555,-0.004723041276458327456,-0.062377161808847877977
1664954591952126503,11.484722528131520392,0.82425391443107165479,0.13166222861329582305,0.99559803824476866829,0.0015475921371424286848,-0.0039170010615711100058,-0.0936312357327874073
1664954592152126551,11.697454014704698366,0.77741646093653793415,0.13300284303854478796,0.99482532225594422215,0.0019042738374836145222,-0.0063948546098244480468,-0.10138075643076085997
1664954592452126503,12.048586131711651603,0.69890872942839210591,0.13634725788172361027,0.99312318972603708112,0.0014356740393231361749,-0.0056124296244447783796,-0.11693061832820939028
1664954592652126551,12.26040990246800888,0.64488108705184832292,0.13929813060570819805,0.99160296820371485182,0.0009167477567840489304,-0.0089122238927302147721,-0.12900885740490580789
1664954592952126503,12.565196089144860636,0.55169304526426188318,0.14378141554873744012,0.98823075271660665297,0.0026136170346340256189,-0.0072036423877619463682,-0.15277845374281290303
1664954593152376652,12.741314783057076099,0.4967379129092206469,0.14573077881691290369,0.98365685019497950403,0.0043206660770938529192,-0.0043595191916928743153,-0.17994868018999315984
1664954593352499962,12.870653173882317333,0.4519584170881236207,0.14620031805524505431,0.97882584409308714957,0.0049043568277626339511,-0.00054919401131136886141,-0.20463531612625776579
1664954593552500010,12.937947771178249567,0.42812888041268853945,0.14531487306772292167,0.97362079281910540729,0.0046347076281355089472,-0.00014575883733935349001,-0.22812507540927676186
1664954593752500057,12.962350378486885205,0.43117917590765814095,0.14318689064824083323,0.9696338778392917801,0.0014205569625210315299,-0.0010542473661350126261,-0.24455472501550520881
1664954593952500105,12.99040362823490824,0.40529324803152894097,0.14145853023935486825,0.96746346300390761996,0.0040058274665228134348,-0.0031597232456765352374,-0.25295931935492871334
1664954594152500153,13.051180895055015441,0.3706353137918780849,0.14139716313164460426,0.96651762803613838759,0.0044475581394637971749,-0.0014033707063610199439,-0.25655783845635199425
1664954594452500105,13.134877365712275932,0.32508252087830763477,0.14114547894679782547,0.96494163484530082187,0.0033818951223734683431,-0.0035275982223848100644,-0.26241905452734176629
1664954594652500153,13.208173514096205992,0.27967420442449075768,0.14103699792275198321,0.96299184101335344454,0.0042042036406556605732,-0.0046784732464852252926,-0.26945714075223170525
1664954594952500105,13.340883844543226289,0.19934380027345774411,0.14088088911067184195,0.9598662869259672048,0.0030357675641281244017,-0.0031714373568063995712,-0.28042367468567303002
1664954595152500153,13.436368240183353961,0.13443498049029797836,0.1416267613349150023,0.9567414072771200928,0.0036044212714764242537,-0.0041230153889485598312,-0.29088810304602363832
1664954595452500105,13.61235850353365251,0.0088434056724468919353,0.14300986497635670425,0.94766783063828430311,0.0035096105168123904391,-0.003390983305866501589,-0.31922071774954818846
1664954595652500153,13.712913961768299131,-0.063481713427910507752,0.14389179908468202607,0.93410647942945057576,0.0046988491516333523099,-0.0023415496121687333006,-0.35695591191491099492
1664954595952500105,13.801275363679708974,-0.12680273503248093436,0.14521405752897109664,0.91556305700775542089,0.00085476506260898999293,-0.0033860741841340745092,-0.40215928749937623898
1664954596152500153,13.833159005614204418,-0.18642140562129785875,0.14381273407098899009,0.90356201479435205304,0.0052452167893623433126,-0.0043891597252415448863,-0.42840274088718971468
1664954596452500105,13.891701298697578082,-0.27050527920543226967,0.14193716833254632625,0.88736364621227492577,0.0059314267002455317579,-0.0052614475983052385114,-0.46100205501552904419
1664954596652500153,13.932839477436468556,-0.34264285738693422978,0.14018793773848642337,0.87522331969972888555,0.0087965922422002414127,-0.0059348281086731768594,-0.48360266586870159777
1664954596952500105,13.988604132434520722,-0.40798056710011332271,0.13810490653043763776,0.85213945516464517649,0.0056539711549382061853,-0.005137340609731999054,-0.52325900784860612802
1664954597152500153,14.017669793317953264,-0.47493170163110831616,0.13706587582809734438,0.8480381131165286579,0.0047554680368916127028,-0.0058638410916564687181,-0.52988145805887509887
1664954597452500105,14.07580498518937695,-0.59203344979349969979,0.13385734245474684156,0.82787554198792867588,0.0040030988168297263266,-0.0033551183806983424576,-0.56088751578212303617
1664954597652500153,14.096016252993864626,-0.67206336715410097682,0.13320359396841036093,0.82024473474230585879,0.005063843234527920685,-0.004492940168216857065,-0.57197267951317842805
1664954597952500105,14.133119947109625159,-0.78883868762117448359,0.13233111439599362646,0.80089265168197598666,0.0065806941240984465763,-0.0030770702929961341911,-0.59876388216624976124
1664954598152500153,14.150607639457705389,-0.86910445252873691491,0.13061256842868934624,0.79131063685443681077,0.009015379179105127011,-0.0017471268329507011387,-0.61134535778800369599
1664954598452500105,14.19944288225054585,-0.98733975717925215321,0.13427843163354327705,0.78644333090354323623,-0.0028424053448146626051,-0.001700351224480216002,-0.6176535572769232818
1664954598652500153,14.237721287808343007,-1.0342218324409366836,0.14704700118614699722,0.78470150150585282756,-0.022301342223519125124,-0.0065263462358492018572,-0.61943814096027671745
1664954598952500105,14.236047396548062949,-1.0785786357346043296,0.1635945390021488477,0.78253223596455456779,-0.042422588397777016844,-0.04140244529845996807,-0.61978178514327486592
1664954599152500153,14.233730072773429498,-1.1260626633879222691,0.17089906071466556825,0.78367631101361812096,-0.051618893105021670942,-0.06314354342859325453,-0.61579202849355740845
1664954599452500105,14.270397051176320957,-1.2160671024157199138,0.18391195739849039437,0.78081267959091515962,-0.078118644268779513506,-0.085347109919259922517,-0.61395839243261018936
1664954599652500153,14.270994523535492249,-1.2477541339665763065,0.18762878110820119248,0.78039214055901906519,-0.093821071364937308479,-0.11109591612830707619,-0.60814752399702776131
1664954599952500105,14.31483993942562094,-1.3153763492936236812,0.19997979737514701148,0.78613294428398716729,-0.11858585962281115167,-0.12676047408070828526,-0.59318139723215024262
1664954600152500153,14.377166894909878536,-1.4008821020206392305,0.22295970130981998536,0.78911388304795260229,-0.12943854552426931059,-0.114488660369048173,-0.58943811308997795528
1664954600452500105,14.425303140645857169,-1.5137107587962341793,0.27033847330629812156,0.79312158445671387952,-0.13431853947998062537,-0.11379883768368298513,-0.58306646856546273661
1664954600652500153,14.440089804508581039,-1.6008445565101814267,0.30260617947187173904,0.79339922008279306631,-0.13266973038320417633,-0.12256439708958546952,-0.58128683864419761207
1664954600952500105,14.460601311992190787,-1.71049362075212108,0.34626843764519932289,0.77850319261649358893,-0.12997184744358761255,-0.12907784198677843546,-0.60031575747191612269
1664954601152500153,14.439005040745414021,-1.7899243359699346101,0.3810053821320752987,0.75303348524945179499,-0.12126012153155528439,-0.13818348477350195225,-0.63177676243934366429
1664954601452500105,14.418943900778842249,-1.8601795040337889553,0.41565125018136894752,0.71593211698082581673,-0.12093013372136598993,-0.14729832696047656659,-0.67165490358647483848
1664954601652500153,14.433242035175075202,-1.9694794240375270711,0.43976123070412953542,0.71568775463651312929,-0.12728921339081447628,-0.14655165298221356496,-0.67090320242911505311
1664954601952500105,14.413341661971829311,-2.0562833883112099365,0.47178292658475273758,0.72530028569543025796,-0.12054228453136946186,-0.15338903387250832355,-0.66021273654906320605
1664954602152500153,14.41345792135939341,-2.0970716892875760351,0.48815346739260939701,0.73486881690884919838,-0.11886493641190644388,-0.14932942233630053241,-0.6507992566494100739
1664954602452500105,14.428311344830467178,-2.1197652529424328982,0.5022878255761790145,0.75202274459956486297,-0.12687801348747368424,-0.14810366233604671526,-0.62962613232378972228
1664954602652500153,14.449310423564980965,-2.1425728047129353193,0.51616173760458705644,0.76979762801665008176,-0.13396351261839470337,-0.14769773239928843389,-0.60634212210183413561
1664954602952500105,14.517464532624343221,-2.187105691363107951,0.54284700310144828883,0.79516057235035997319,-0.14853680015724413099,-0.13695825571881739546,-0.57175074934176450814
1664954603152500153,14.487026972883997544,-2.2370776917606565171,0.57087969642130520498,0.79740018110023835884,-0.13868546495705313948,-0.15927974309576786727,-0.56528687976491720502
1664954603452500105,14.503741587307121819,-2.3389311736058937541,0.61274321398149422802,0.79856374832870768987,-0.12627187315373905596,-0.15498503777212319088,-0.56774201181206929157
1664954603652500153,14.499079522166523404,-2.3365453267562932282,0.61130447030351375837,0.79915187425914646635,-0.12530393955137342221,-0.15568548429479550643,-0.56693671126962563722
1664954603952500105,14.483768266562417892,-2.2472884328295057443,0.57327310472855663726,0.79819762666042348709,-0.13846773801523451497,-0.15983960342968012158,-0.56405543655079859455
1664954604152500153,14.496210420774019667,-2.22860522590880894,0.56493566886844259756,0.80425689754349549698,-0.1458968150087164295,-0.15675639157162768456,-0.55435764252872465896
1664954604452500105,14.498959145515048164,-2.3208405687398561135,0.60657414283449073711,0.80475210228026050618,-0.13280375916317432861,-0.16389154357142921015,-0.55486645003829493383
1664954604652500153,14.554035787130825241,-2.4876042332531054235,0.65602276768488587688,0.80984446224087136557,-0.10950188755240941596,-0.13758640642561997813,-0.55967067492583788546
1664954604952500105,14.702874118687624616,-2.7920580138298247697,0.73015568066613012466,0.81597665557992526963,-0.092928522632536411652,-0.087856050475053876214,-0.56376209665935361759
1664954605152500153,14.793058038679854249,-3.0454110788051496073,0.79713074673843686835,0.8162970601440071583,-0.058263507610786108293,-0.043897960446715171556,-0.57300736675439389867
1664954605452500105,14.897820101320144559,-3.4152066444722408711,0.84676270286994437253,0.81785677657869859658,-0.038284315617593156489,-0.041570019688529906421,-0.57263997210313488662
1664954605652500153,14.960091185368279199,-3.6055311096460607168,0.86758828733228654517,0.81829148519601313527,-0.035324820651720705011,-0.043878753294525674189,-0.57203658739304730219
1664954605952500105,15.032594463248376115,-3.7958024593865729024,0.89394993291817781422,0.82104671382970473292,-0.04297941592080106038,-0.05214430520482302156,-0.56684745298600258678
1664954606152500153,15.09520445586027293,-3.9537126458933773421,0.90979294078635997156,0.82447864565621220567,-0.039913265651733302597,-0.046088100850860055924,-0.56259912997395844503
1664954606452500105,15.159527105295543592,-4.1265478059548090783,0.93143474056198938271,0.82802757451594133364,-0.040828584717848830088,-0.049153320820093118759,-0.55703439172930957479
1664954606652500153,15.196829710958590809,-4.2264783859008767664,0.946575983277292754,0.83005664773646181676,-0.041333759702959556315,-0.052738937731740272163,-0.5536389494156707114
1664954606952500105,15.272452337766322827,-4.4047239406525626748,0.97044647215590906786,0.83352229134646282915,-0.039145848749210294948,-0.048412492136385099073,-0.54896668657154856774
1664954607152500153,15.305335483843197864,-4.490122718604953711,0.97852962985972979926,0.8396781813766159841,-0.03940829528467241355,-0.048630031498310813398,-0.5394651592321160205
1664954607452500105,15.354334709658138181,-4.5537381678534201157,0.98827102532493293907,0.85566610143702470648,-0.044630558320064531164,-0.051210744814371274292,-0.51305077305972979218
1664954607652500153,15.410970013765259878,-4.6367141392376689524,1.0010683107433999695,0.85989166410048845091,-0.048752779920517824719,-0.052280652944346674149,-0.5054465607701359442
1664954607952500105,15.533983433378491412,-4.8557859784349295396,1.0352649996476048777,0.86382379393062547202,-0.045440287083180389005,-0.04821539239470029603,-0.4994185712321552173
1664954608152500153,15.614079807408266731,-4.983018411482984078,1.0498670970223724641,0.86581553499136043595,-0.047993297481339451671,-0.047090413936529296191,-0.49582516645099072861
1664954608452500105,15.723148691604871274,-5.162530048398794591,1.0775626418461234923,0.86804402096899702101,-0.051257168866303715049,-0.051002250823463449181,-0.49119349620819563462
1664954608652500153,15.823178067652527545,-5.3244054179384665559,1.1016906648385216272,0.87068862985142947419,-0.051056912866293518993,-0.048042300085390288178,-0.48681252952768144793
1664954608952500105,15.98371539032193489,-5.5886798155054275838,1.139537171317056341,0.87253019846021473427,-0.048009916955856470067,-0.046363331310080239944,-0.48397989851384459747
1664954609152500153,16.090462696615759342,-5.7499876489203529673,1.1628202265579967722,0.87533950225917744881,-0.049009307884207202466,-0.044130664861644436359,-0.47898990380918299303
1664954609452500105,16.238299476351407691,-5.9831043099379419559,1.1950565471680705265,0.89159836450334273295,-0.047432430208132266014,-0.046236310697133416181,-0.44795616365833640371
1664954609652500153,16.359911783418791487,-6.1170402869706821392,1.2181698604865989211,0.89575472985677428994,-0.053316243796908795172,-0.045609722878056993545,-0.43897675937634461629
1664954609952500105,16.549519454146732755,-6.3695398280773600774,1.249940940838248693,0.89905272218846943311,-0.04912532674572720609,-0.046216957140332380616,-0.43261402875704707549
1664954610152500153,16.681902445558336012,-6.5322206725059199783,1.277260703609302217,0.90020703130255586011,-0.048699935563257419624,-0.044273318007376528949,-0.43045962689829891934
1664954610452500105,16.873597766472954618,-6.7667551177301517029,1.3070371400391622707,0.90058447678422659521,-0.047897750960350156391,-0.042284255513891845502,-0.42995982064751697704
1664954610652500153,16.993541151886539353,-6.9120710526031823306,1.3322523969567476865,0.89885274722477237486,-0.052873666977321695515,-0.050547687979118606505,-0.4321030495083159062
1664954610952500105,17.202119851719618993,-7.1614384423685679693,1.3694712362851086951,0.89766675240672877401,-0.053329145698729700509,-0.044851763345409127737,-0.43513069665924264395
1664954611152500153,17.320721451965702897,-7.3153255771742138336,1.395706011151182091,0.89724286235188255301,-0.055437182030642226382,-0.052018368935209689796,-0.43494373671584812824
1664954611452500105,17.516154819135962839,-7.5506730415942744372,1.4291694689728418055,0.89923558143107384932,-0.052668953606083902808,-0.040896293580406140045,-0.43235268426807527131
1664954611652500153,17.634631133834201222,-7.7051736304898206242,1.4519314839245254234,0.90079171850983308367,-0.052157768147407128356,-0.043829192519259749239,-0.42887393133333306938
1664954611952500105,17.83993817899657941,-7.9513446167378658558,1.4851458299852728917,0.90526552330169263172,-0.049946157493401754923,-0.037805377722145594444,-0.42020288801550209623
1664954612152500153,17.971075962788955138,-8.1079362105061854038,1.5064762069014181467,0.9095132035984262453,-0.047632064282896992291,-0.035826613670024466674,-0.41137983992127785671
1664954612452500105,18.171294472713459101,-8.3381662714016098192,1.5305563224260143596,0.91396736061233052606,-0.042739797733953678593,-0.028726089739066432843,-0.40250687596840778459
1664954612652500153,18.323109804515340215,-8.5000483100929553615,1.5514470048610038422,0.91567293370868629854,-0.042860668059168847976,-0.025918714143984260961,-0.39879100024032082539
1664954612952500105,18.515632923984529867,-8.7112845828350078392,1.5764223402681736275,0.91817525240025588129,-0.039508273895439198486,-0.024292822465501160561,-0.39345032845206190375
1664954613152500153,18.664235375847702869,-8.8642894424649369967,1.5879100426450909467,0.91878648447372268659,-0.039222303815474819644,-0.022733219518811846604,-0.3921430957841157694
1664954613452500105,18.888004335308608006,-9.0987814637652100203,1.6075977323509762495,0.91917368467837334833,-0.033679003793488926366,-0.015226374267764061776,-0.39211429409563069992
1664954613652500153,19.023678624395458314,-9.2393660284344694134,1.6172206416488081882,0.91954405650350179435,-0.032877392050642398336,-0.015884169209981750803,-0.39128697706276510671
1664954613952500105,19.246562492051900506,-9.4799256808339062985,1.632764978986735116,0.91905243553250037802,-0.026369616817160029115,-0.013446711896233039252,-0.39302220039006663388
1664954614152500153,19.409129909990078033,-9.6409592694627974652,1.641030415963746103,0.91955487980290540051,-0.027135732342498893044,-0.010195636887857750102,-0.391890959399558092
1664954614452500105,19.658341980379457681,-9.9046074380130519899,1.6476528609664606861,0.92013165239142313823,-0.022548860128467726471,-0.0042676857862685652414,-0.39093615596706415838
1664954614652500153,19.815729069710329213,-10.070325179664664006,1.6566016697614687203,0.92054024578045900995,-0.022160583629190402227,-0.0063215676466774504624,-0.38996743738968775439
1664954614952500105,20.056686005707781817,-10.320565983296187795,1.6655004773524535455,0.9212361414260960002,-0.021774003313192177161,-0.0082749196235739931604,-0.38830579473606630092
1664954615152500153,20.230866385354651982,-10.502346416715599986,1.6729758512155699091,0.92139857755705167897,-0.021053691037471438524,-0.0079787726619279554507,-0.38796616162605579436
1664954615452500105,20.478913685591905391,-10.765567453221128957,1.6805265045705568561,0.92125512093656214407,-0.018132021651472835649,-0.01080372205559154003,-0.38838577669560175876
1664954615652500153,20.651333061387791901,-10.944262254623017938,1.6909061207275368766,0.92139079000378409923,-0.018290424505681329714,-0.012708137210534386358,-0.38799868005851767538
1664954615952500105,20.904094181550938458,-11.20953531799282743,1.6980926004918226457,0.92123603281035171264,-0.015975278596583208923,-0.011392616164219012895,-0.38850890676232729959
1664954616152500153,21.070298330845261603,-11.386468460716670847,1.703906244327373809,0.92114314369571381746,-0.011539853045092777692,-0.0020812460713132644591,-0.38904730951414490114
1664954616452500105,21.314851555854072984,-11.635819358364061671,1.7056384131049966424,0.92143867613488650292,-0.011705808683559729491,0.00069477343982520434369,-0.38834682626133409933
1664954616652500153,21.462087357828920631,-11.792533218976100073,1.7095445096163537357,0.92157427457044016617,-0.011215081713426708343,-0.0013789600460275184234,-0.38803759724163200406
1664954616952500105,21.699971294208769024,-12.034193904963718325,1.7073866814500404665,0.92008156009624963989,-0.012970789715864463124,-0.0014886822823615322286,-0.3915092147345221596
1664954617152500153,21.867718542755486766,-12.215457081254118776,1.7114091642499047463,0.9197622217794138022,-0.0095612060251857849263,0.0028965720338727978314,-0.39234888633637954314
1664954617452500105,22.071280556064348133,-12.43811993659964088,1.7072424416498463984,0.91897872804279923109,-0.007997645987382433902,-0.00070700870630545419124,-0.39422536094805649132
1664954617652500153,22.219664451931723903,-12.595054214239565837,1.7115352615593855123,0.91869272008556845943,-0.0062641346617978753766,0.0018183352383273926767,-0.39491915672494320999
1664954617952500105,22.462542950995764812,-12.840844955288414297,1.7047177821719345925,0.91561382438368477121,-0.0067059885703582020403,0.006263078735495706921,-0.40195413690181008848
1664954618152500153,22.593703340373888722,-12.989048692896595583,1.7064285205796470013,0.90602040310603793039,-0.0071004839341721808985,0.0031870279141933120261,-0.42316244534450347947
1664954618452500105,22.801023429099799955,-13.237742251385778758,1.6955904284774092616,0.90017786872347738125,-0.0066633573647593893202,0.0064380448902446561765,-0.43542388074247745378
1664954618652500153,22.931257417370446205,-13.401505754314156249,1.6971674677968811018,0.8986320166141900101,-0.0050543616620270679848,0.0090456260524677065821,-0.43858081217427968834
1664954618952500105,23.137138463759452378,-13.6639694649391501,1.686946060383527124,0.89208577508772124443,-0.0021734389617700756656,0.020016675529740096673,-0.45141730002779650865
1664954619152500153,23.25939960238020987,-13.834776012715124693,1.6815341827525320806,0.89106356440122125306,-0.001609796165661935485,0.01739663076078821688,-0.45354215901695116298
1664954619452500105,23.439191263049096392,-14.083435483494668006,1.6722078226589491834,0.88732456871540021925,-0.00067628922102952275779,0.019654103805375661151,-0.46072591484042979548
1664954619652500153,23.564542581039301439,-14.270432520605464077,1.6649289718188053921,0.8866028501528260275,-4.5532840077775183472e-05,0.017496722911201152001,-0.46220044215718270042
1664954619952500105,23.736096300169776896,-14.528948992470180457,1.6538841520923157624,0.88444049624582410374,0.0037937394072072982282,0.020844719057950066021,-0.46617176431517765023
1664954620152500153,23.866703680363162476,-14.717160574807770956,1.6408584338619924825,0.88470531194191770474,0.004023408023730809871,0.02284433923624460544,-0.4655732588866111632
1664954620452500105,24.054322172927598444,-15.005105340757603827,1.6227374227507456173,0.88438541195448638899,0.014722848585600202195,0.034832564905453375359,-0.46522292859422570421
1664954620652500153,24.178281177109987254,-15.181188050654835564,1.6081119972396693552,0.88489881503926437478,0.012576274107508922037,0.033587715303610918283,-0.46440046282131203226
1664954620952189445,24.347968428708856692,-15.443557034865705191,1.5914275299206055436,0.88377439494824638899,0.016421309633675915812,0.033717914926649425467,-0.46640782760727150791
1664954621252015114,24.524756187924587891,-15.694558676710427036,1.5685272213324668034,0.884480458182681617,0.0101623531080439998,0.024368610905488991697,-0.46582960027415049042
1664954621551939964,24.662527442991454052,-15.903233805819535718,1.5572603908054887256,0.89068104324420571682,0.015440774914108643806,0.030397857390154301577,-0.45334846636818237897
1664954621851935387,24.764124554918144128,-16.028409352543224742,1.5451756740791531275,0.90429087428424748119,0.011564312730973707113,0.017152832693623002586,-0.4264153628852220268
1664954622051939964,24.864025651167743547,-16.145363300667089135,1.5367393913866098654,0.92373360361298828547,0.01197666898687694062,0.020303110846637079101,-0.38230952468180867676
1664954622351891994,25.008189394146175033,-16.291620957739318953,1.5260888648764643349,0.94577164951137593363,0.010707951136080987031,0.014161104446034973592,-0.32434671248501661944
1664954622651820660,25.217370903898334689,-16.439704755235830191,1.5129625765230503287,0.9591710071232202317,0.012146950568104747381,0.018359718564445331318,-0.2819687064839023205
